symbol,entry_time,entry_price,tp_price,sl_price,position_size,risk_usd,win_prob,exit_price,exit_time,pnl_usd,net_pnl_pct,status,balance_after
BNB_USDT,2026-03-19 00:00:00,652.23,675.707145091305,638.143712945217,10089.014727981568,217.89362273781063,0.44080958,638.143712945217,2026-03-19 12:00:00,-231.00934188418665,-0.022897116132013312,LOSS,10663.671795006345
BNB_USDT,2026-03-20 08:00:00,641.32,662.7666216026417,628.452027038415,10629.220337949957,213.2734359001269,0.4466687,628.452027038415,2026-03-21 20:00:00,-227.09142233946184,-0.021364824052867517,LOSS,10436.580372666884
XRP_USDT,2026-03-22 20:00:00,1.3841,1.4391184313293617,1.3510889412023832,8751.776780241325,208.7316074533377,0.55122906,1.4391184313293617,2026-03-23 08:00:00,336.5087026079162,0.03845032969392498,WIN,10773.0890752748
BNB_USDT,2026-03-24 16:00:00,630.11,652.6039387182425,616.6136367690546,10059.348642391076,215.461781505496,0.44174457,652.6039387182425,2026-03-25 12:00:00,346.0258159407188,0.03439843157264997,WIN,11119.114891215519
XRP_USDT,2026-03-23 08:00:00,1.4107,1.4783397571540116,1.3701161457075932,7489.479263842911,215.461781505496,0.4406816,1.3701161457075932,2026-03-26 08:00:00,-225.19810454849178,-0.0300685931044211,LOSS,10893.916786667027
XRP_USDT,2026-03-26 08:00:00,1.3705,1.4306386084090403,1.334416834954576,8275.389887407084,217.87833573334055,0.5367933,1.334416834954576,2026-03-27 08:00:00,-228.63634258696973,-0.02762846774565785,LOSS,10665.280444080057
XRP_USDT,2026-03-27 08:00:00,1.3345,1.3954369245085263,1.2979378452948842,7785.545938097225,213.30560888160116,0.63095754,1.2979378452948842,2026-03-29 20:00:00,-223.42681860112756,-0.028697643091132118,LOSS,10441.85362547893
BNB_USDT,2026-03-30 12:00:00,618.72,636.4478848331491,608.0832691001106,12147.686607778067,208.8370725095786,0.45864782,608.0832691001106,2026-03-30 20:00:00,-224.62906509969008,-0.018491509729586034,LOSS,10217.22456037924
XRP_USDT,2026-03-29 20:00:00,1.3271,1.3758493836325905,1.2978503698204455,9475.254122056867,208.8370725095786,0.63130957,1.2978503698204455,2026-04-02 08:00:00,-221.15490286825252,-0.02334026085415899,LOSS,9996.069657510987
BTC_USDT,2026-04-04 20:00:00,67271.0,68934.65559487458,66272.80664307525,13473.253398562052,199.92139315021973,0.49081457,68934.65559487458,2026-04-05 20:00:00,315.6870924989022,0.02343065057565044,WIN,10311.756750009888
BNB_USDT,2026-04-03 04:00:00,586.64,607.0778913738069,574.3772651757158,9564.08890497974,199.92139315021973,0.47356868,607.0778913738069,2026-04-06 00:00:00,320.7690063405585,0.033538898428008494,WIN,10632.525756350447
ETH_USDT,2026-04-04 04:00:00,2052.72,2131.752968818277,2005.3002187090335,8654.249998101512,199.92139315021973,0.50734824,2131.752968818277,2026-04-06 00:00:00,321.9517969195019,0.037201582689444915,WIN,10954.47755326995
XRP_USDT,2026-04-02 08:00:00,1.2991,1.354248804959905,1.2660107170240569,7849.003014972357,199.92139315021973,0.6993549,1.354248804959905,2026-04-06 08:00:00,322.9986179975693,0.04115154719413837,WIN,11277.476171267519
XRP_USDT,2026-04-06 08:00:00,1.3492,1.3917929607627948,1.323644223542323,11907.735126320787,225.54952342535037,0.8755195,1.323644223542323,2026-04-06 20:00:00,-241.0295790895674,-0.020241429334181025,LOSS,11036.446592177952
ETH_USDT,2026-04-06 00:00:00,2128.38,2207.175859804315,2081.1024841174108,9863.162435492895,219.089551065399,0.49820203,2081.1024841174108,2026-04-07 08:00:00,-231.91166223153976,-0.02351291117309378,LOSS,10804.534929946412
BTC_USDT,2026-04-05 20:00:00,68997.9,70810.39434317611,67910.40339409432,13084.90632886111,206.23513500019777,0.44715062,67910.40339409432,2026-04-07 12:00:00,-223.2455132277172,-0.01706130006718574,LOSS,10581.289416718695
XRP_USDT,2026-04-06 20:00:00,1.3202,1.3651380411063632,1.2932371753361822,10807.707999930475,220.72893184355905,0.8170143,1.3651380411063632,2026-04-07 20:00:00,353.8315326726894,0.03273881313919339,WIN,10935.120949391385
XRP_USDT,2026-04-07 20:00:00,1.378,1.4347733261723647,1.3439360042965809,8847.22790564989,218.7024189878277,0.60620666,1.3439360042965809,2026-04-08 16:00:00,-230.20381526517255,-0.026019880771711905,LOSS,10704.917134126212
ETH_USDT,2026-04-07 20:00:00,2239.14,2350.7725185962477,2172.160488842251,7311.2706555749755,218.7024189878277,0.5824954,2172.160488842251,2026-04-09 00:00:00,-228.20707084007518,-0.031213051956442507,LOSS,10476.710063286137
BNB_USDT,2026-04-08 12:00:00,605.63,625.5000078990413,593.7079952605752,11109.939050232988,218.7024189878277,0.46111497,593.7079952605752,2026-04-12 00:00:00,-233.1453397531306,-0.020985294221595327,LOSS,10243.564723533005
XRP_USDT,2026-04-08 16:00:00,1.3512,1.409658593507385,1.3161248438955688,8247.708998680126,214.09834268252425,0.5934174,1.3302,2026-04-12 16:00:00,-138.9057761182678,-0.016841740674955526,TIME_EXIT,10104.658947414737
XRP_USDT,2026-04-12 16:00:00,1.3302,1.3716609550603405,1.3053234269637957,10806.325543545941,202.09317894829474,0.6687988,1.3716609550603405,2026-04-13 20:00:00,322.77374170721305,0.029868963359149316,WIN,10427.43268912195
XRP_USDT,2026-04-13 20:00:00,1.3752,1.4220503156430508,1.3470898106141693,10202.56764353832,208.548653782439,0.84361064,1.4220503156430508,2026-04-16 08:00:00,334.31775170079686,0.03276800148563908,WIN,10761.750440822747
ETH_USDT,2026-04-14 00:00:00,2364.68,2475.7239768668906,2298.0536138798657,7401.734648147607,208.548653782439,0.5002933,2298.0536138798657,2026-04-16 12:00:00,-218.17090882503086,-0.029475645804140162,LOSS,10543.579531997717
XRP_USDT,2026-04-16 08:00:00,1.4086,1.4584773966092748,1.3786735620344353,10130.842627101689,215.23500881645495,0.8422406,1.4584773966092748,2026-04-16 16:00:00,345.55491927885936,0.03410919821757397,WIN,10889.134451276575
XRP_USDT,2026-04-16 16:00:00,1.4636,1.522842500137589,1.4280544999174467,8967.288205750056,217.7826890255315,0.5467947,1.4280544999174467,2026-04-17 00:00:00,-229.44016369300655,-0.025586348785565254,LOSS,10659.694287583568
ETH_USDT,2026-04-17 12:00:00,2440.71,2551.3680643617563,2374.3151613829464,7837.121977118718,213.19388575167136,0.48255563,2374.3151613829464,2026-04-18 08:00:00,-223.3821443219257,-0.028503083781790405,LOSS,10436.312143261643
XRP_USDT,2026-04-17 16:00:00,1.4865,1.5537910716007752,1.4461253570395347,7849.300648433717,213.19388575167136,0.49484533,1.4461253570395347,2026-04-18 08:00:00,-223.3979765946352,-0.028460876529071796,LOSS,10212.914166667008
BNB_USDT,2026-04-20 20:00:00,629.56,647.1239149116342,619.0216510530194,12202.371121159504,204.25828333334016,0.45174074,647.1239149116342,2026-04-22 12:00:00,324.5673897647248,0.026598714835177336,WIN,10537.481556431732
XRP_USDT,2026-04-21 20:00:00,1.4326,1.4862188841211943,1.4004286695272836,9095.689000226634,204.25828333334016,0.5313674,1.4231,2026-04-25 20:00:00,-72.1406357548483,-0.007931299734748055,TIME_EXIT,10465.340920676885
BTC_USDT,2026-04-25 16:00:00,77285.6,79250.56121189902,76106.6232728606,13815.295346054136,210.74963112863466,0.45260772,79250.56121189902,2026-04-27 00:00:00,333.28950126452156,0.02412467434941333,WIN,10798.630421941407
BTC_USDT,2026-04-27 00:00:00,79065.1,80934.93125050829,77943.20124969503,15220.532047865241,215.97260843882813,0.47170386,77943.20124969503,2026-04-27 04:00:00,-235.75930010105296,-0.015489557090359363,LOSS,10562.871121840353
ETH_USDT,2026-04-24 08:00:00,2326.7,2416.3594159902345,2272.904350405859,9115.071022404789,210.74963112863466,0.45532614,2272.904350405859,2026-04-27 12:00:00,-222.59922345776087,-0.024421008120574524,LOSS,10340.271898382593
SOL_USDT,2026-04-24 16:00:00,86.29,89.38149507071854,84.43510295756889,9804.094380491848,210.74963112863466,0.48051116,84.43510295756889,2026-04-27 12:00:00,-223.49495382327405,-0.022796083467738083,LOSS,10116.776944559319
XRP_USDT,2026-04-25 20:00:00,1.4231,1.458129496192013,1.4020823022847924,14172.08189595291,209.3068184135377,0.672069,1.4020823022847924,2026-04-27 12:00:00,-227.73052487827647,-0.01606895349252173,LOSS,9889.046419681043
BTC_USDT,2026-04-27 08:00:00,77804.3,79782.01291497907,76617.67225101255,13851.636190478073,211.25742243680708,0.47597197,76617.67225101255,2026-04-27 12:00:00,-229.26454948442856,-0.016551441745346313,LOSS,9659.781870196613
XRP_USDT,2026-04-27 12:00:00,1.3873,1.4259558212552843,1.3641065072468295,11555.84071027152,193.19563740393227,0.5373935,1.3641065072468295,2026-04-29 12:00:00,-208.21823032728523,-0.018018440678418877,LOSS,9451.563639869328
BNB_USDT,2026-04-28 16:00:00,624.56,637.2676245833696,616.9354252499782,15825.442238159583,193.19563740393227,0.44540566,616.9354252499782,2026-04-29 12:00:00,-213.76871231353974,-0.013507913971470786,LOSS,9237.794927555788
SOL_USDT,2026-04-29 04:00:00,84.66,87.14747332372936,83.16751600576238,10958.873077209628,193.19563740393227,0.46617985,83.16751600576238,2026-04-29 12:00:00,-207.44217240430478,-0.01892915183365954,LOSS,9030.352755151484
ETH_USDT,2026-04-27 20:00:00,2302.28,2381.4576334192866,2254.7734199484285,9362.712525285418,193.19563740393227,0.48798832,2254.7734199484285,2026-04-29 16:00:00,-205.36716368680328,-0.021934579656502137,LOSS,8824.98559146468
BTC_USDT,2026-04-30 20:00:00,76305.4,78244.37675340076,75142.01394795952,11576.450557746995,176.4997118292936,0.46122676,78244.37675340076,2026-05-01 12:00:00,279.11680065708276,0.02411074096198657,WIN,9104.102392121762
XRP_USDT,2026-04-29 12:00:00,1.361,1.4010805276226002,1.3369516834264399,10221.347562659532,180.60705510302967,0.7234862,1.3951,2026-05-03 12:00:00,242.80920032628708,0.023755106539309345,TIME_EXIT,9346.911592448048
ETH_USDT,2026-04-30 16:00:00,2260.7,2343.6415504331158,2210.93506974013,8017.953535730092,176.4997118292936,0.4716275,2343.6415504331158,2026-05-03 20:00:00,283.7428467857058,0.035388437401298684,WIN,9630.654439233755
BTC_USDT,2026-05-03 20:00:00,78529.0,80077.0767686252,77600.15393882488,16284.413404343431,192.61308878467509,0.66553605,80077.0767686252,2026-05-04 00:00:00,299.85207721547664,0.018413440494915164,WIN,9930.506516449232
BNB_USDT,2026-05-01 12:00:00,621.21,633.4247436033143,613.8811538380115,15433.69671570636,182.08204784243523,0.5891331,633.4247436033143,2026-05-04 04:00:00,283.40627400697474,0.018362825136933113,WIN,10213.912790456206
XRP_USDT,2026-05-04 00:00:00,1.4124,1.4453927417027579,1.3926043549783453,14170.639439624023,198.61013032898464,0.8102776,1.3926043549783453,2026-05-04 08:00:00,-217.0319616004959,-0.015315608199982131,LOSS,9996.88082885571
ETH_USDT,2026-05-04 04:00:00,2361.79,2435.4326945070097,2317.604383295794,10918.99078872663,204.27825580912415,0.5156009,2317.604383295794,2026-05-04 08:00:00,-218.47294383446874,-0.02000852899885512,LOSS,9778.40788502124
SOL_USDT,2026-05-01 00:00:00,83.85,86.5615815783241,82.22305105300553,9096.475254632966,176.4997118292936,0.47789714,84.73,2026-05-05 00:00:00,83.64146617705225,0.009194931425164098,TIME_EXIT,9862.049351198293
SOL_USDT,2026-05-05 00:00:00,84.73,87.29754297112778,83.18947421732334,10848.392813980103,197.24098702396586,0.51373994,87.29754297112778,2026-05-06 00:00:00,314.6320677151023,0.029002643350971066,WIN,10176.681418913395
XRP_USDT,2026-05-04 08:00:00,1.393,1.4307909354477861,1.3703254387313284,12014.62910125148,195.56815770042482,0.7920882,1.4307909354477861,2026-05-06 04:00:00,310.3279116690817,0.025829171175725852,WIN,10487.009330582476
ETH_USDT,2026-05-04 08:00:00,2336.2,2414.7200020422233,2289.0879987746657,9697.875660905815,195.56815770042482,0.5395844,2414.7200020422233,2026-05-06 08:00:00,313.33969114153047,0.032310136992647676,WIN,10800.349021724007
SOL_USDT,2026-05-06 00:00:00,87.29,89.8786078067661,85.73683531594035,11438.870973232,203.5336283782679,0.52944964,89.8786078067661,2026-05-06 08:00:00,324.3521816985789,0.028355261848620594,WIN,11124.701203422586
ETH_USDT,2026-05-06 08:00:00,2408.99,2490.8963341962403,2359.8461994822555,10906.480031944868,222.49402406845172,0.5485681,2359.8461994822555,2026-05-06 12:00:00,-236.67244810998002,-0.021700167920059545,LOSS,10888.028755312605
XRP_USDT,2026-05-06 04:00:00,1.4304,1.4688641516811254,1.4073215089913245,12999.652482327632,209.7401866116495,0.81698203,1.4073215089913245,2026-05-07 00:00:00,-226.63973483867542,-0.01743429181255273,LOSS,10661.38902047393
ETH_USDT,2026-05-06 12:00:00,2357.72,2446.14731032508,2304.6636138049516,9676.845709997317,217.7605751062521,0.48764762,2304.6636138049516,2026-05-07 12:00:00,-230.3404745292486,-0.023803260011811482,LOSS,10431.04854594468
XRP_USDT,2026-05-07 00:00:00,1.4044,1.4486212871127733,1.377867227732336,11286.310069152685,213.22778040947858,0.6202377,1.377867227732336,2026-05-08 04:00:00,-227.89998349937707,-0.020192603437527795,LOSS,10203.148562445303
SOL_USDT,2026-05-06 12:00:00,88.92,92.05431900563596,87.03940859661842,10296.372887608579,217.7605751062521,0.53005207,92.05431900563596,2026-05-08 16:00:00,349.54900708986014,0.03394875175029193,WIN,10552.697569535163
XRP_USDT,2026-05-08 08:00:00,1.3904,1.4312046641772567,1.365917201493646,11588.918446183454,204.06297124890608,0.45997706,1.4312046641772567,2026-05-09 00:00:00,325.0393581014705,0.028047428205736902,WIN,10877.736927636633
BNB_USDT,2026-05-07 20:00:00,637.31,656.9896892176016,625.5021864694389,11260.021225115246,208.62097091889362,0.45395505,656.9896892176016,2026-05-10 16:00:00,333.06359060550557,0.02957930397703106,WIN,11210.800518242138
XRP_USDT,2026-05-09 00:00:00,1.4282,1.4711361467504847,1.402438311949709,12060.998370698942,217.5547385527327,0.6737476,1.4711361467504847,2026-05-10 16:00:00,346.9119330393119,0.028763119136314762,WIN,11557.71245128145
ETH_USDT,2026-05-08 08:00:00,2293.85,2371.894789563109,2247.0231262621346,9996.179741138576,204.06297124890608,0.46222514,2371.894789563109,2026-05-10 20:00:00,327.1099184180312,0.03272349306323828,WIN,11884.822369699481
BTC_USDT,2026-05-09 00:00:00,80340.6,82376.50879474447,79119.05472315333,14308.498063443847,217.5547385527327,0.4633253,82376.50879474447,2026-05-10 20:00:00,343.99018343874417,0.024040970751332005,WIN,12228.812553138225
XRP_USDT,2026-05-10 16:00:00,1.4863,1.5323242877970122,1.4586854273217926,12441.422300114904,231.154249025629,0.5596862,1.4586854273217926,2026-05-10 20:00:00,-247.32809801577838,-0.01987940703640404,LOSS,11981.484455122447
SOL_USDT,2026-05-10 16:00:00,96.45,99.99825317181842,94.32104809690895,10472.208078609856,231.154249025629,0.4606818,94.32104809690895,2026-05-10 20:00:00,-244.76811952782182,-0.023373114599181437,LOSS,11736.716335594625
BTC_USDT,2026-05-10 20:00:00,82177.7,83984.41071342981,81093.67357194211,17794.701845776257,234.7343267118925,0.6125851,81093.67357194211,2026-05-11 00:00:00,-257.86743911140167,-0.014491248088689328,LOSS,11478.848896483223
XRP_USDT,2026-05-10 20:00:00,1.4726,1.5249082672400829,1.4412150396559502,11013.866696870584,234.7343267118925,0.51919854,1.4412150396559502,2026-05-11 00:00:00,-249.05235341782426,-0.022612617373387,LOSS,11229.796543065399
ETH_USDT,2026-05-10 20:00:00,2370.21,2438.368854153125,2329.314687508125,13604.729114769209,234.7343267118925,0.558449,2329.314687508125,2026-05-11 00:00:00,-252.42047456109245,-0.018553877290145113,LOSS,10977.376068504305
ETH_USDT,2026-05-11 00:00:00,2329.23,2402.434650285045,2285.307209828973,11642.627237696945,219.54752137008612,0.50715715,2285.307209828973,2026-05-12 08:00:00,-234.68293677909213,-0.02015721468941535,LOSS,10742.693131725213
SOL_USDT,2026-05-11 20:00:00,97.31,101.41333460997703,94.84799923401378,8677.564036404801,219.54752137008612,0.44938564,94.84799923401378,2026-05-12 08:00:00,-230.82835461741234,-0.026600593628467967,LOSS,10511.864777107801
BTC_USDT,2026-05-11 04:00:00,80708.9,82656.2130641308,79540.5121615215,15165.716694364872,219.54752137008612,0.46987644,79540.5121615215,2026-05-13 12:00:00,-239.26295307276047,-0.01577656749724617,LOSS,10272.60182403504
BNB_USDT,2026-05-14 00:00:00,666.18,689.7821028553095,652.0187382868143,9664.960681806626,205.45203648070083,0.44412857,689.7821028553095,2026-05-15 08:00:00,329.8556119148206,0.034129017465714326,WIN,10602.45743594986
ETH_USDT,2026-05-14 04:00:00,2264.23,2338.5788526732067,2219.620688396076,10428.106774904263,205.45203648070083,0.4775841,2219.620688396076,2026-05-15 12:00:00,-219.00857528807637,-0.021001758038681668,LOSS,10383.448860661783
BNB_USDT,2026-05-15 12:00:00,671.91,696.5397452378096,657.1321528573142,9442.16441894969,207.66897721323568,0.49413282,657.1321528573142,2026-05-16 04:00:00,-219.94379095787028,-0.023293789559146016,LOSS,10163.505069703913
BNB_USDT,2026-05-16 04:00:00,660.95,683.8841369152718,647.189517850837,9763.56584457235,203.27010139407827,0.5032437,647.189517850837,2026-05-17 20:00:00,-215.96273699202231,-0.0221192482777261,LOSS,9947.542332711892
BTC_USDT,2026-05-17 08:00:00,78371.5,80097.32357702896,77336.00585378263,15384.522268522622,203.27010139407827,0.445236,77336.00585378263,2026-05-17 20:00:00,-223.2699803431577,-0.014512636560706045,LOSS,9724.272352368735
BTC_USDT,2026-05-17 20:00:00,77430.4,79344.38511251188,76282.00893249286,13113.20366828213,194.4854470473747,0.46213317,76282.00893249286,2026-05-18 12:00:00,-211.53261181614147,-0.016131268694300153,LOSS,9512.739740552594
ETH_USDT,2026-05-17 20:00:00,2129.88,2203.8483373696286,2085.498997578223,9333.513020291935,194.4854470473747,0.4628898,2085.498997578223,2026-05-18 16:00:00,-206.61901397375422,-0.022137325305546265,LOSS,9306.12072657884
XRP_USDT,2026-05-17 20:00:00,1.4006,1.4579548650874405,1.3661870809475358,7915.524885269715,194.4854470473747,0.45127177,1.3661870809475358,2026-05-18 16:00:00,-204.7756293982253,-0.02587012641186937,LOSS,9101.345097180614
XRP_USDT,2026-05-18 16:00:00,1.3872,1.446157071314986,1.3518257572110084,7138.180169181146,182.02690194361227,0.50062984,1.3518257572110084,2026-05-20 00:00:00,-191.30653616354775,-0.02680046337153373,LOSS,8910.038561017067
BTC_USDT,2026-05-19 20:00:00,76799.9,78701.26296083954,75659.08222349627,12254.058583679142,182.02690194361227,0.46945342,75659.08222349627,2026-05-22 16:00:00,-197.95717810239518,-0.016154417473248344,LOSS,8712.081382914672
ETH_USDT,2026-05-20 12:00:00,2135.7,2207.27485561826,2092.7550866290435,8862.129579999846,178.20077122034135,0.5124997,2092.7550866290435,2026-05-22 16:00:00,-189.72153967434113,-0.02140812069623839,LOSS,8522.35984324033
SOL_USDT,2026-05-20 12:00:00,85.89,89.11414652885816,83.9555120826851,7911.997848691477,178.20077122034135,0.4423592,83.9555120826851,2026-05-22 16:00:00,-188.48636842364027,-0.023822853851611325,LOSS,8333.87347481669
XRP_USDT,2026-05-20 00:00:00,1.3554,1.4068998472448164,1.32450009165311,7816.635654725523,178.20077122034135,0.6026396,1.32450009165311,2026-05-23 04:00:00,-188.36239757148454,-0.024097630475793077,LOSS,8145.511077245205
XRP_USDT,2026-05-23 04:00:00,1.3113,1.3632618270360821,1.2801229037783506,6851.958629921811,162.91022154490412,0.676193,1.3632618270360821,2026-05-23 20:00:00,262.60948968927516,0.03832619311834226,WIN,8408.12056693448
BTC_USDT,2026-05-23 04:00:00,74573.1,76531.03901235574,73398.33659258657,10341.418676837226,162.91022154490412,0.47159493,76531.03901235574,2026-05-23 20:00:00,258.0731916282858,0.024955298658038066,WIN,8666.193758562766
XRP_USDT,2026-05-23 20:00:00,1.3575,1.41010917305231,1.325934496168614,7453.93331282835,173.3238751712553,0.75722593,1.325934496168614,2026-05-27 00:00:00,-183.01398847793217,-0.02455267317229172,LOSS,8483.179770084833
BTC_USDT,2026-05-24 04:00:00,76771.3,78700.3905603001,75613.84566381994,11496.176395044395,173.3238751712553,0.4440698,75613.84566381994,2026-05-27 00:00:00,-188.26890448481302,-0.01637665411657821,LOSS,8294.910865600019
ETH_USDT,2026-05-23 16:00:00,2076.51,2152.122829735996,2031.1423021584028,7456.510253646534,162.91022154490412,0.46657977,2056.84,2026-05-27 16:00:00,-80.32618683659953,-0.010772624740550286,TIME_EXIT,8214.58467876342
XRP_USDT,2026-05-27 00:00:00,1.3268,1.3663008461407087,1.3030994923155748,9287.301253644022,165.89821731200038,0.5921124,1.3030994923155748,2026-05-27 20:00:00,-177.9717089417376,-0.019162909017504687,LOSS,8036.612969821683
BNB_USDT,2026-05-26 20:00:00,656.78,673.7356754094171,646.6065947543497,11189.533099907527,173.3238751712553,0.46907222,646.6065947543497,2026-05-28 00:00:00,-187.8702682011351,-0.01678982192766271,LOSS,7848.742701620547
XRP_USDT,2026-05-27 20:00:00,1.3069,1.350809957841454,1.2805540252951275,7973.172074986862,160.73225939643365,0.5643009,1.2805540252951275,2026-05-28 00:00:00,-171.09738309391656,-0.02145913589782878,LOSS,7677.645318526631
XRP_USDT,2026-05-28 00:00:00,1.2785,1.3257556751384931,1.2501465949169042,6923.944063133696,153.5529063705326,0.65799195,1.2785,2026-05-28 00:00:00,-9.001127282073805,-0.0013,FORCE_CLOSE,7668.644191244557
