ts,open,high,low,close,volume,slope_10,slope_10_pct,accel_10,body,wick_upper,wick_lower,range,body_pct,is_pinbar_bull,is_pinbar_bear,swing_high_20,swing_low_20,dist_sh_pct,dist_sl_pct,fvg_bull,fvg_bear,fvg_bull_size,fvg_bear_size,liq_sweep_bull,liq_sweep_bear,signed_volume,cvd_10,cvd_10_norm,div_bear,div_bull,atr_14_pct,rsi_14,bb_width,is_squeeze,target
2025-06-01 18:00:00,655.5,655.53,650.4,652.85,20078.24,0.777939393939403,0.11916051067464241,0.8742424242424188,2.6499999999999773,0.029999999999972715,2.4500000000000455,5.1299999999999955,0.5165692006790273,False,False,659.33,647.12,0.9925710346940366,0.8776901279007456,0,0,0.0,0.0,0,0,-20078.24,-11931.980000000003,-0.07750696342642106,1,0,0.4602343891941414,45.743016839058704,1.7379163068183408,0,1.0
2025-06-01 19:00:00,652.84,654.78,652.64,654.7,6293.18,0.7875757575757509,0.12029567092954803,0.405818181818171,1.8600000000000136,0.07999999999992724,0.20000000000004547,2.1399999999999864,0.8691588780985358,False,False,657.93,647.12,0.49335573545133715,1.1577821903161816,0,1,0.0,0.06262410264244414,0,0,6293.18,19453.049999999996,0.14393830254757378,0,0,0.449500564359918,51.34666493325695,1.6349392309327058,0,1.0
2025-06-01 20:00:00,654.7,656.78,654.63,655.95,12872.82,0.7459393939393935,0.11371894106858653,0.036848484848489904,1.25,0.8299999999999272,0.07000000000005002,2.1499999999999773,0.581395348566799,False,False,657.49,647.12,0.2347739919201103,1.346139187438073,0,0,0.0,0.0,0,0,12872.82,46542.74,0.347841417566883,0,0,0.44001004577044156,54.74746494434125,1.6155136421139928,0,1.0
2025-06-01 21:00:00,655.95,658.83,655.8,658.11,16851.48,0.8249696969696964,0.12535437798691654,0.04703030303029332,2.159999999999968,0.7200000000000273,0.15000000000009095,3.0300000000000864,0.712871286893411,False,False,658.83,647.12,0.1094042029448006,1.6699335977268253,1,0,0.15498928750512556,0.0,0,0,16851.48,48579.06,0.3576175935359601,0,0,0.4401261256586049,59.95619910444239,1.7289457044839454,0,0.0
2025-06-01 22:00:00,658.11,660.55,657.97,659.13,18681.44,0.7633333333333487,0.11580922326905901,-0.024242424242402194,1.0199999999999818,1.419999999999959,0.13999999999998636,2.5799999999999272,0.39534883705607043,False,False,660.55,647.12,0.21543549830836997,1.8220988272419691,1,0,0.1805410161880137,0.0,0,0,18681.44,81795.91,0.5843114670144287,0,0,0.43601503488834753,62.170569114309664,1.8677457310171433,0,0.0
2025-06-01 23:00:00,659.13,662.44,659.07,660.66,18498.66,0.7297575757575804,0.11045887078945,-0.01618181818181308,1.5299999999999727,1.7800000000000864,0.05999999999994543,3.3700000000000045,0.4540059345833723,False,False,662.44,647.12,0.26942754215482795,2.049465685829317,1,0,0.03632730905458316,0.0,0,0,18498.66,89613.34999999999,0.6062974364678327,0,0,0.44036890266632017,65.2727114174659,2.079936016812211,0,0.0
2025-06-02 00:00:00,660.65,662.9,659.84,660.69,19464.55,0.7356363636363643,0.11134365037103093,-0.08933333333333204,0.04000000000007731,2.2099999999999227,0.8099999999999454,3.0599999999999454,0.013071895420590236,False,False,662.9,647.12,0.3344987815768246,2.0539133330306267,0,0,0.0,0.0,0,1,19464.55,91963.01,0.6124582286990383,0,0,0.44197771053875473,65.33274108246641,2.241197276589345,0,0.0
2025-06-02 01:00:00,660.7,664.3,660.45,660.46,22112.84,0.7554545454545487,0.11438308837091553,-0.007878787878800031,0.2400000000000091,3.599999999999909,0.009999999999990905,3.849999999999909,0.06233766232147457,False,True,664.3,647.12,0.5814129546073824,2.019804378766319,0,0,0.0,0.0,0,1,-22112.84,60881.259999999995,0.3728233793143378,0,0,0.4521884418744987,64.41342950206896,2.384885820658757,0,0.0
2025-06-02 02:00:00,660.46,662.5,658.79,659.05,15969.43,0.7903636363636355,0.11992468498044694,0.06060606060605511,1.4100000000000819,2.0399999999999636,0.2599999999999909,3.7100000000000364,0.3800539082533731,False,False,664.3,647.12,0.7966011683483802,1.8101813215992641,0,0,0.0,0.0,0,0,-15969.43,25484.399999999998,0.15943707658402506,0,0,0.460996988973914,58.938172875588414,2.4632837507713288,0,0.0
2025-06-02 03:00:00,659.06,659.32,656.36,656.72,12944.98,0.5884848484848507,0.08960970405726194,-0.1471515151515136,2.339999999999918,0.2600000000001046,0.36000000000001364,2.9600000000000364,0.7905405402734287,False,False,664.3,647.12,1.1542209769764782,1.461810208307958,0,1,0.0,0.17206724326958148,0,0,-12944.98,21556.639999999996,0.1316294393238411,0,0,0.46178202197309115,51.19409953678457,2.469044346172988,0,0.0
