ts,open,high,low,close,volume,slope_10,slope_10_pct,accel_10,body,wick_upper,wick_lower,range,body_pct,is_pinbar_bull,is_pinbar_bear,swing_high_20,swing_low_20,dist_sh_pct,dist_sl_pct,fvg_bull,fvg_bear,fvg_bull_size,fvg_bear_size,liq_sweep_bull,liq_sweep_bear,signed_volume,cvd_10,cvd_10_norm,div_bear,div_bull,atr_14_pct,rsi_14,bb_width,is_squeeze,target
2025-06-04 04:00:00,2.252,2.2524,2.2263,2.2329,43637415.5,0.009557575757575768,0.4280342047371476,-0.004118787878787904,0.019099999999999895,0.00040000000000040004,0.006599999999999717,0.026100000000000012,0.7318007382451781,False,False,2.2813,2.1217,2.167584755251019,4.980070759998197,0,0,0.0,0.0,0,0,-43637415.5,240960512.4,0.3161419928840997,0,0,1.5702197132397941,60.175768625119744,7.634825157244358,0,0.0
2025-06-04 08:00:00,2.233,2.2632,2.2322,2.2519,60719202.2,0.007234545454545453,0.32126406388140916,-0.006770303030303013,0.018899999999999917,0.011299999999999866,0.0007999999999999119,0.030999999999999694,0.6096773996878292,False,False,2.2813,2.1217,1.3055641902393478,5.781784271059988,0,0,0.0,0.0,0,0,60719202.2,237224833.29999998,0.31277373277374576,0,0,1.544088698749968,63.93104504682817,7.901307238146919,0,0.0
2025-06-04 12:00:00,2.252,2.2605,2.218,2.2484,98753253.7,0.005740000000000015,0.25529265255292716,-0.006673939393939365,0.0035999999999996035,0.008500000000000174,0.030400000000000205,0.04249999999999998,0.08470588035985234,False,False,2.2813,2.1217,1.4632627646326146,5.635118306351184,0,0,0.0,0.0,0,0,-98753253.7,58312770.099999994,0.07504382495000438,0,0,1.571045233095779,62.75707682530092,8.001747239469385,0,0.0
2025-06-04 16:00:00,2.2483,2.2515,2.2046,2.2046,59502404.5,0.0011763636363636507,0.05335950450710562,-0.008381212121212117,0.04369999999999985,0.0032000000000000917,0.0,0.04689999999999994,0.9317697029473391,False,False,2.2813,2.1244,3.479089177174987,3.637848135716232,0,0,0.0,0.0,0,0,-59502404.5,79141676.0,0.10465421308786282,0,0,1.639766051736082,50.307191308805734,7.597256081344028,0,0.0
2025-06-04 20:00:00,2.2047,2.2153,2.1936,2.1998,63458368.0,-0.00414545454545453,-0.18844688360098782,-0.011379999999999984,0.004899999999999682,0.010600000000000165,0.006200000000000205,0.021700000000000053,0.22580644120706125,False,False,2.2813,2.1344,3.7048822620238058,2.9729975452314,0,1,0.0,0.12273843076642987,0,0,-63458368.0,58795194.400000006,0.07571167097425055,0,1,1.5964232816472201,49.15630171556864,7.2846858360072835,0,0.0
2025-06-05 00:00:00,2.1998,2.2141,2.1966,2.2044,48765531.4,-0.0077103030303030395,-0.3497687819952386,-0.013450303030303055,0.0045999999999999375,0.009700000000000042,0.0032000000000000917,0.01750000000000007,0.26285712783673093,False,True,2.2813,2.1344,3.4884775902739853,3.1754672473235477,0,0,0.0,0.0,0,0,48765531.4,46256193.0,0.0605425268743924,0,1,1.5360044571434475,50.32905667365764,7.101850884928797,0,0.0
2025-06-05 04:00:00,2.2044,2.2134,2.1823,2.1855,61564497.6,-0.00896545454545443,-0.4102244129697748,-0.01014181818181808,0.018899999999999917,0.008999999999999897,0.0032000000000000917,0.031099999999999905,0.607717022259902,False,False,2.2813,2.1344,4.38343628460305,2.3381377259208582,0,0,0.0,0.0,0,0,-61564497.6,-155022314.79999998,-0.22602004652462931,0,0,1.540268226599052,45.66813234944233,7.056750539048165,0,0.0
2025-06-05 08:00:00,2.1855,2.2091,2.185,2.2041,49884454.6,-0.007063030303030271,-0.3204496303720462,-0.0029175757575757404,0.018599999999999728,0.004999999999999893,0.000500000000000167,0.024099999999999788,0.7717842003409,False,False,2.2813,2.1344,3.5025634045642184,3.1622884624109657,0,0,0.0,0.0,0,0,49884454.6,-199881831.6,-0.3118188435707038,0,0,1.496280656180331,50.52417130309633,6.735471424944828,0,0.0
2025-06-05 12:00:00,2.2041,2.2255,2.1749,2.1914,116271288.8,-0.007368484848484815,-0.3362455438753681,0.00034181818181822435,0.012700000000000156,0.021399999999999864,0.016499999999999737,0.050599999999999756,0.25098813733225456,False,False,2.2813,2.1344,4.102400292050748,2.6010769371178215,0,0,0.0,0.0,0,0,-116271288.8,-222618598.5,-0.33539229208673543,0,0,1.562386032599247,47.40844905332077,6.491617839514433,0,0.0
2025-06-05 16:00:00,2.1914,2.1922,2.11,2.129,174744884.6,-0.009895757575757594,-0.46480777716099553,-0.0009303030303031649,0.06239999999999979,0.000800000000000356,0.019000000000000128,0.08220000000000027,0.7591240783561497,False,False,2.2813,2.11,7.153593236261149,0.8924377642085547,0,0,0.0,0.0,0,0,-174744884.6,-458562924.49999994,-0.589942309332368,0,0,1.7690923228173485,35.74472879310345,6.730354467460216,0,0.0
2025-06-05 20:00:00,2.1291,2.1313,2.0576,2.0922,244314552.7,-0.014212727272727287,-0.6793197243441013,-0.007149696969697016,0.036900000000000155,0.0021999999999997577,0.034600000000000186,0.0737000000000001,0.5006784192580962,False,False,2.2813,2.0576,9.038332855367546,1.6537615906701169,0,1,0.0,2.0839307905554003,0,0,-244314552.7,-659240061.6999999,-0.6740844542347584,0,0,1.9232376110797846,30.914271215315267,7.972879276452429,0,1.0
2025-06-06 00:00:00,2.0922,2.1284,2.0796,2.1279,64912961.9,-0.013610303030303026,-0.6396119662720535,-0.006241818181818211,0.03569999999999984,0.000500000000000167,0.012599999999999945,0.048799999999999955,0.7315573620582483,False,False,2.2813,2.0576,7.208985384651534,3.3037266788852873,0,0,0.0,0.0,0,0,64912961.9,-655046302.0,-0.6669363106258351,0,0,1.9197119389577462,39.46128742934446,8.418685173501686,0,1.0
2025-06-06 04:00:00,2.1279,2.1413,2.1192,2.1293,53769352.4,-0.011661818181818155,-0.5476831908053423,-0.001766060606060561,0.00140000000000029,0.01200000000000001,0.008699999999999708,0.02210000000000001,0.0633484134231618,False,False,2.2813,2.0576,7.138496219414817,3.367303808763458,0,0,0.0,0.0,0,0,53769352.4,-502523695.8999999,-0.5362035545863221,0,0,1.855553315771328,39.77594679913644,8.94879365130623,0,1.0
2025-06-06 08:00:00,2.1294,2.1552,2.1293,2.1494,44729422.8,-0.010093333333333301,-0.46958841227008935,0.004119393939393985,0.020000000000000018,0.005799999999999805,9.999999999976694e-05,0.02589999999999959,0.7722007423860846,False,False,2.2813,2.0576,6.136596259421229,4.270959337489537,1,0,0.041872150367550154,0.0,0,0,44729422.8,-398291868.6,-0.4317923414859591,0,0,1.7929716525055004,44.25576273381859,9.195270796007321,0,1.0
2025-06-06 12:00:00,2.1494,2.1895,2.1472,2.1836,100243307.7,-0.006310303030303008,-0.28898621681182485,0.007300000000000018,0.03420000000000023,0.005899999999999572,0.0021999999999997577,0.04229999999999956,0.80851061918416,False,False,2.2813,2.0576,4.474262685473515,5.770287598461271,1,0,0.2701960065946151,0.0,0,0,100243307.7,-234590192.89999998,-0.24456852654014802,0,0,1.7771953428361793,50.9424468080347,9.209801962780146,0,1.0
