ts,open,high,low,close,volume,rsi_14,rsi_21,macd_line,macd_signal,macd_hist,stoch_k,atr_14,atr_pct,bb_width,bb_pct_b,is_squeeze,dist_ema20_pct,dist_ema50_pct,dist_ema200_pct,vol_climax,vol_ratio,hour,dayofweek,is_london,is_ny,is_asia,target
2025-06-09 06:00:00,0.18062,0.18207,0.18009,0.18184,210268254.0,43.245639893650264,45.59321383186305,-0.0005457536712480393,-0.00014595500711151254,-0.00039979866413652674,25.547445255474493,0.0016092921266247365,0.8850044691073122,3.3386899315074228,0.20278483978106748,0,-0.7023505313396287,-0.804924874852624,-2.333164602691959,0,1.2529984056281367,6,0,0,0,1,1.0
2025-06-09 07:00:00,0.18185,0.18185,0.18063,0.18145,118527106.0,41.69997991790462,44.544464023406654,-0.0006053895065669945,-0.00023784190700260895,-0.0003675475995643856,19.85401459854016,0.001581485546151541,0.8715820039413288,3.5016835323516147,0.17334765567386068,0,-0.8288677996308197,-0.9781544137955565,-2.5179720222758086,0,0.7062813291058275,7,0,0,0,0,1.0
2025-06-09 08:00:00,0.18145,0.18224,0.18071,0.18212,108841748.0,45.315968397980335,46.753790413494315,-0.0005917664202035877,-0.00030862680964280473,-0.000283139610560783,29.635036496350445,0.0015778080071407168,0.8663562525481642,3.5667686290556486,0.2904416729206445,0,-0.4188003684694331,-0.5886395599329125,-2.1370078724348858,0,0.6514963554056529,8,0,1,0,0,1.0
2025-06-09 09:00:00,0.18213,0.18577,0.18172,0.18433,357343943.0,55.18889934412645,53.20996300409321,-0.0003980529887769313,-0.00032651204546963006,-7.154094330730123e-05,61.89781021897806,0.0017543931494878086,0.9517675633308788,3.5732718213693047,0.6168583567071328,0,0.7138660325261105,0.5933356230804524,-0.9400960465584793,0,2.129752626940061,9,0,1,0,0,1.0
2025-06-09 10:00:00,0.18434,0.18639,0.18368,0.18591,369474317.0,60.6577301053756,57.11352349244262,-0.00011570710388394967,-0.000284351057152494,0.00016864395326854435,84.96350364963497,0.0018226507816672501,0.9803941593605777,3.7406030574413327,0.8263326193292553,0,1.4247991162994584,1.3977004160089128,-0.0900911859508961,0,2.14969067523398,10,0,1,0,0,0.0
2025-06-09 11:00:00,0.18591,0.1874,0.18496,0.18629,332589665.0,61.863221380463315,57.99841297657159,0.00013713604928158873,-0.00020005363586567747,0.0003371896851472662,84.8153214774282,0.0018667471544053034,1.002065142737293,3.939002264734528,0.8463081935524245,0,1.4743804395977835,1.5410478642763685,0.11298779449610175,0,1.8822308061214106,11,0,1,0,0,0.0
2025-06-09 12:00:00,0.18628,0.18653,0.18482,0.1855,241801097.0,57.891766457574676,55.49873234822289,0.0002706497898040672,-0.00010591295073172856,0.00037656274053579576,74.00820793433638,0.0018555509290906383,1.0002969968143602,3.9798275619054126,0.7315048427281651,0,0.9436855921624555,1.0664315733997038,-0.3084708012274869,0,1.3511702674776305,12,0,1,0,0,0.0
2025-06-09 13:00:00,0.1855,0.1856,0.18242,0.1829,355983328.0,47.16099378611926,48.30439760983774,0.0001647628367683618,-5.1777793231710496e-05,0.00021654063000007228,38.44049247606023,0.0019501544341555919,1.0662408059899353,3.9825702492266566,0.38779275190196943,0,-0.4264776487736126,-0.3364484583615334,-1.6890783746930684,0,1.94819733592421,13,0,0,1,0,1.0
2025-06-09 14:00:00,0.1829,0.18479,0.18252,0.18383,275836018.0,50.682356746824176,50.70441559698908,0.0001541133683014284,-1.059956092508272e-05,0.00016471292922651113,51.162790697674254,0.0019730005460016227,1.0732745177618577,3.850914539406654,0.529203029969127,0,0.0722202019077326,0.1636254005961583,-1.1774989036165313,0,1.4995806862555507,14,0,0,1,0,1.0
2025-06-09 15:00:00,0.18384,0.18575,0.18368,0.1844,214545920.0,52.76032836538785,52.134509695013115,0.00018948357541934135,2.94170663438021e-05,0.00016006650907553926,58.96032831737349,0.0019799290784300776,1.0737142507755302,3.6881514621747007,0.6266001580775711,0,0.34595735784083526,0.4555209780732912,-0.8624881626221983,0,1.1869338427369567,15,0,0,1,0,1.0
